Player Name,Player Reference,Game Reference,Team,Period,Starter,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Clinton Smith,smithcl01,199102150DAL,WSB,game,False,14:00,.568,,,,6.7,8.4,7.5,9.5,0.0,0.0,36.2,7.6,93,120,-8.6
Charles Jones,jonesch01,199102150DAL,WSB,game,False,11:00,.500,.500,.000,.000,17.1,0.0,9.5,13.8,4.1,5.4,33.3,10.6,93,109,-0.6
Mark Alarie,alarima01,199102150DAL,WSB,game,False,8:00,.600,.600,.000,.000,11.8,29.3,19.6,33.3,0.0,7.4,0.0,24.2,128,110,15.1
Greg Foster,fostegr01,199102150DAL,WSB,game,False,5:00,.466,.500,.000,.167,18.8,23.4,20.9,0.0,9.0,0.0,13.4,57.7,81,96,-6.6
Derek Harper,harpede01,199102150DAL,DAL,game,True,37:00,.518,.417,.000,.833,3.2,12.7,8.5,47.2,6.1,0.0,19.6,21.6,113,84,8.0
James Donaldson,donalja01,199102150DAL,DAL,game,True,35:00,.838,.833,.000,.667,16.7,29.6,23.9,0.0,1.3,5.0,20.5,10.9,142,85,6.8
Rolando Blackman,blackro01,199102150DAL,DAL,game,True,33:00,.895,.885,.077,.462,0.0,8.6,4.7,10.0,2.7,0.0,11.3,20.9,158,92,12.3
Randy White,whitera01,199102150DAL,DAL,game,True,28:00,.396,.300,.000,.600,8.4,6.7,7.5,0.0,3.2,2.1,24.0,23.3,72,90,-10.2
Rodney McCray,mccraro01,199102150DAL,DAL,game,True,24:00,.600,.600,.100,.000,4.9,15.7,10.9,18.2,1.9,2.4,23.1,21.2,102,89,1.1
Herb Williams,willihe01,199102150DAL,DAL,game,False,25:00,.338,.375,.000,.250,0.0,15.1,8.3,0.0,0.0,2.3,0.0,13.9,76,94,-7.5
Alex English,englial01,199102150DAL,DAL,game,False,23:00,.429,.429,.000,.000,5.1,4.1,4.5,12.9,2.0,0.0,6.7,25.5,96,95,-5.0
Kelvin Upshaw,upshake01,199102150DAL,DAL,game,False,21:00,.515,.333,.333,.667,16.7,0.0,7.5,0.0,0.0,2.8,7.9,23.6,118,98,-3.0
John Shasky,shaskjo01,199102150DAL,DAL,game,False,6:00,.532,.000,.000,2.000,0.0,31.4,17.4,0.0,0.0,0.0,0.0,12.3,132,88,-5.8
Steve Alford,alforst01,199102150DAL,DAL,game,False,5:00,.875,.875,.250,.000,0.0,0.0,0.0,0.0,0.0,0.0,20.0,39.2,115,101,14.6
Jim Grandholm,grandji01,199102150DAL,DAL,game,False,3:00,.568,,,,0.0,100.0,69.6,0.0,0.0,0.0,0.0,23.0,123,57,9.6
Derrick McKey,mckeyde01,199102160ATL,SEA,game,True,42:00,.891,.833,.000,.917,11.7,5.9,8.8,7.5,2.4,1.6,15.1,19.9,155,132,9.0
Shawn Kemp,kempsh01,199102160ATL,SEA,game,True,32:00,.547,.529,.000,.294,11.5,19.2,15.4,21.1,3.2,0.0,9.4,28.0,116,125,2.3
Sedale Threatt,threase01,199102160ATL,SEA,game,True,32:00,.400,.333,.000,.333,0.0,0.0,0.0,37.5,3.2,0.0,6.8,19.5,109,133,-1.4
Gary Payton,paytoga01,199102160ATL,SEA,game,True,26:00,.500,.500,.000,.000,4.7,9.5,7.1,5.3,0.0,0.0,27.3,17.9,79,136,-12.8
Michael Cage,cagemi01,199102160ATL,SEA,game,True,23:00,.500,.500,.000,.000,10.7,10.7,10.7,16.6,2.2,0.0,0.0,7.3,142,131,1.0
Olden Polynice,polynol01,199102160ATL,SEA,game,False,24:00,.601,.571,.000,.429,20.5,25.6,23.1,5.9,2.1,2.8,10.7,16.4,128,123,1.4
Eddie Johnson,johnsed03,199102160ATL,SEA,game,False,23:00,.529,.385,.154,.538,0.0,5.4,2.7,6.6,4.4,0.0,5.9,31.3,118,128,-2.5
Nate McMillan,mcmilna01,199102160ATL,SEA,game,False,18:00,.258,.333,.000,.667,6.8,6.8,6.8,40.7,2.8,0.0,34.0,13.8,78,131,-4.0
Dana Barros,barroda01,199102160ATL,SEA,game,False,15:00,.451,.333,.167,.667,0.0,8.2,4.1,9.0,3.4,0.0,0.0,21.8,114,129,-5.2
Quintin Dailey,dailequ01,199102160ATL,SEA,game,False,5:00,.521,.500,.000,1.000,0.0,24.6,12.3,0.0,0.0,0.0,0.0,24.3,115,129,-12.2
Doc Rivers,riverdo01,199102160ATL,ATL,game,True,41:00,.700,.700,.267,.000,0.0,6.0,3.0,21.0,0.0,1.4,6.3,16.1,154,125,3.8
Dominique Wilkins,wilkido01,199102160ATL,ATL,game,True,41:00,.679,.630,.261,.348,9.0,21.0,15.0,20.3,2.5,0.0,13.1,30.7,137,116,9.1
Spud Webb,webbsp01,199102160ATL,ATL,game,True,38:00,.633,.567,.267,.600,3.2,6.5,4.9,50.3,1.3,0.0,9.5,22.8,153,123,7.9
Kevin Willis,willike02,199102160ATL,ATL,game,True,32:00,.507,.500,.000,.250,15.4,0.0,7.7,15.8,3.2,0.0,25.3,15.3,107,121,-2.1
Jon Koncak,koncajo01,199102160ATL,ATL,game,True,24:00,.600,.600,.000,.000,15.4,20.5,17.9,5.3,0.0,4.9,28.6,12.0,106,118,-4.0
Moses Malone,malonmo01,199102160ATL,ATL,game,False,31:00,.803,.667,.000,1.500,11.9,15.9,13.9,0.0,0.0,7.6,23.1,17.3,134,118,2.7
John Battle,battljo01,199102160ATL,ATL,game,False,16:00,.254,.143,.000,.286,0.0,15.4,7.7,0.0,0.0,0.0,0.0,20.3,80,123,-20.2
Duane Ferrell,ferredu01,199102160ATL,ATL,game,False,12:00,.500,.500,.000,.000,51.3,10.3,30.8,12.5,4.3,4.9,14.3,24.1,125,113,7.6
Sidney Moncrief,moncrsi01,199102160ATL,ATL,game,False,5:00,.000,.000,.000,.000,0.0,49.2,24.6,0.0,0.0,0.0,50.0,16.5,0,113,-23.4
Willie Anderson,anderwi01,199102160DAL,SAS,game,True,42:00,.533,.533,.000,.000,0.0,5.1,2.5,28.7,0.0,0.0,16.7,19.1,100,108,-1.4
Sean Elliott,elliose01,199102160DAL,SAS,game,True,40:00,.372,.286,.071,.786,2.7,16.0,9.3,16.6,2.5,0.0,9.6,23.2,84,100,-3.1
David Robinson,robinda01,199102160DAL,SAS,game,True,39:00,.678,.682,.000,.318,16.4,35.6,26.0,5.5,3.9,3.0,7.4,30.9,128,89,16.2
Dwayne Schintzius,schindw01,199102160DAL,SAS,game,True,28:00,.538,.538,.000,.000,7.6,11.4,9.5,11.8,0.0,2.1,7.1,22.3,107,104,-0.1
Avery Johnson,johnsav01,199102160DAL,SAS,game,True,19:00,.340,.200,.000,.400,11.2,5.6,8.4,32.8,0.0,0.0,25.4,18.5,86,107,-6.8
Paul Pressey,presspa01,199102160DAL,SAS,game,False,27:00,.000,.000,.500,.000,4.0,11.9,7.9,30.4,0.0,0.0,33.3,4.9,87,106,-3.8
Dave Greenwood,greenda01,199102160DAL,SAS,game,False,19:00,.500,.500,.000,.000,0.0,22.5,11.2,0.0,0.0,3.1,0.0,4.7,102,100,-5.0
Clifford Lett,lettcl01,199102160DAL,SAS,game,False,16:00,.571,.571,.000,.000,0.0,6.7,3.3,0.0,0.0,3.7,22.2,25.0,79,104,-6.2
Sidney Green,greensi02,199102160DAL,SAS,game,False,10:00,.167,.167,.000,.000,0.0,10.7,5.3,13.3,0.0,5.9,0.0,26.7,47,100,-14.4
Rolando Blackman,blackro01,199102160DAL,DAL,game,True,39:00,.738,.682,.091,.318,0.0,0.0,0.0,26.2,1.3,0.0,3.8,29.4,147,105,17.5
Derek Harper,harpede01,199102160DAL,DAL,game,True,39:00,.466,.375,.063,.625,0.0,5.5,2.7,30.1,1.3,0.0,0.0,23.0,112,103,1.8
Rodney McCray,mccraro01,199102160DAL,DAL,game,True,38:00,.559,.444,.000,.889,2.8,14.0,8.4,16.3,2.7,0.0,0.0,14.5,131,99,6.4
Herb Williams,willihe01,199102160DAL,DAL,game,True,37:00,.273,.273,.000,.000,5.8,20.2,13.0,4.0,0.0,0.0,15.4,15.5,60,102,-10.9
James Donaldson,donalja01,199102160DAL,DAL,game,True,29:00,.773,1.000,.000,.667,3.7,22.1,12.9,0.0,3.5,0.0,34.0,8.9,89,94,-1.8
Randy White,whitera01,199102160DAL,DAL,game,False,26:00,.309,.300,.000,.300,20.5,41.0,30.8,6.1,1.9,2.2,26.1,25.9,66,90,-8.9
Alex English,englial01,199102160DAL,DAL,game,False,16:00,.333,.333,.000,.000,13.3,6.7,10.0,0.0,3.2,0.0,10.0,27.5,73,98,-10.7
Kelvin Upshaw,upshake01,199102160DAL,DAL,game,False,9:00,.000,.000,.000,.000,0.0,23.7,11.9,29.6,0.0,0.0,25.0,19.6,24,101,-16.8
John Shasky,shaskjo01,199102160DAL,DAL,game,False,7:00,.266,.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,16.3,0.0,11.8,62,93,1.2
Hersey Hawkins,hawkihe01,199102160GSW,PHI,game,True,42:00,.655,.567,.200,.733,6.7,15.9,11.9,18.6,2.3,3.0,9.2,21.5,143,129,7.1
Charles Barkley,barklch01,199102160GSW,PHI,game,True,41:00,.718,.717,.130,.478,20.7,8.2,13.7,17.2,2.3,0.0,6.7,30.0,150,133,11.3
Rick Mahorn,mahorri01,199102160GSW,PHI,game,True,35:00,.666,.636,.000,.364,4.0,15.9,10.7,3.8,0.0,1.8,19.0,18.6,116,134,-4.3
Armen Gilliam,gilliar01,199102160GSW,PHI,game,True,28:00,.512,.375,.000,.500,10.1,8.0,8.9,16.8,0.0,2.2,9.3,15.9,130,137,-0.6
Rickey Green,greenri01,199102160GSW,PHI,game,True,27:00,.580,.500,.167,.667,0.0,8.3,4.6,8.7,1.8,0.0,20.5,14.9,108,134,-6.7
Ron Anderson,anderro01,199102160GSW,PHI,game,False,25:00,.250,.250,.000,.000,0.0,4.5,2.5,0.0,0.0,0.0,20.0,16.5,49,139,-18.0
Manute Bol,bolma01,199102160GSW,PHI,game,False,21:00,.633,.600,.000,.600,20.2,42.5,32.7,0.0,0.0,8.9,0.0,12.4,153,121,2.9
Andre Turner,turnean01,199102160GSW,PHI,game,False,21:00,1.250,1.250,.500,.000,0.0,5.3,3.0,37.2,4.5,0.0,66.7,23.6,85,129,-2.8
Chris Mullin,mullich01,199102160GSW,GSW,game,True,48:00,.694,.646,.292,.250,0.0,2.9,1.3,16.7,3.0,0.0,10.1,24.7,136,126,5.7
Tim Hardaway,hardati01,199102160GSW,GSW,game,True,45:00,.601,.526,.316,.316,2.5,6.3,4.2,29.0,4.2,0.0,8.5,21.0,136,122,5.6
Mitch Richmond,richmmi01,199102160GSW,GSW,game,True,43:00,.609,.568,.091,.273,18.2,6.6,13.0,18.3,3.3,3.1,7.5,24.8,137,122,8.8
Tom Tolbert,tolbeto01,199102160GSW,GSW,game,True,22:00,.740,.600,.000,.800,5.1,0.0,2.8,10.0,0.0,0.0,0.0,12.3,172,132,0.6
Alton Lister,listeal01,199102160GSW,GSW,game,True,12:00,.200,.200,.000,.000,9.3,35.3,20.8,0.0,0.0,5.6,0.0,16.7,66,120,-18.5
Rod Higgins,higgiro01,199102160GSW,GSW,game,False,21:00,.536,.438,.500,.375,10.6,6.7,8.9,10.6,4.5,0.0,9.7,19.7,124,121,0.3
Šarūnas Marčiulionis,marcisa01,199102160GSW,GSW,game,False,17:00,1.031,1.000,.000,.667,6.6,16.6,11.0,6.8,2.8,0.0,34.0,13.8,132,123,1.2
Jim Petersen,peterji01,199102160GSW,GSW,game,False,15:00,.500,.500,.000,.000,7.4,56.5,29.1,0.0,0.0,13.5,0.0,16.0,118,112,0.5
Tyrone Hill,hillty01,199102160GSW,GSW,game,False,9:00,.667,.667,.000,.000,12.4,31.4,20.8,0.0,0.0,0.0,0.0,13.3,150,124,-5.9
Kevin Pritchard,pritcke01,199102160GSW,GSW,game,False,8:00,.000,.000,.500,.000,0.0,17.6,7.8,12.0,0.0,0.0,33.3,15.0,22,128,-25.8
Jeff Hornacek,hornaje01,199102160HOU,PHO,game,True,32:00,.743,.667,.222,.444,0.0,2.5,1.4,21.4,4.9,0.0,15.7,17.3,134,108,9.1
Kevin Johnson,johnske02,199102160HOU,PHO,game,True,31:00,.404,.375,.063,.188,0.0,0.0,0.0,27.9,3.4,0.0,10.4,27.0,90,114,-0.5
Tom Chambers,chambto01,199102160HOU,PHO,game,True,23:00,.125,.125,.000,.000,0.0,3.4,1.9,6.0,0.0,0.0,33.3,22.6,23,117,-23.5
Xavier McDaniel,mcdanxa01,199102160HOU,PHO,game,True,23:00,.202,.111,.000,.222,8.9,6.8,7.7,6.0,0.0,0.0,9.2,20.5,60,114,-14.8
Mark West,westma01,199102160HOU,PHO,game,True,19:00,.750,.750,.000,.000,10.8,33.1,23.4,0.0,2.7,2.7,33.3,13.7,98,84,1.6
Andrew Lang,langan01,199102160HOU,PHO,game,False,29:00,.654,.667,.000,.333,17.6,13.6,15.3,5.4,1.8,9.0,12.7,11.8,131,102,8.7
Dan Majerle,majerda01,199102160HOU,PHO,game,False,25:00,.421,.364,.091,.182,4.1,0.0,1.8,13.1,2.1,0.0,20.2,25.8,80,116,-6.0
Cedric Ceballos,cebalce01,199102160HOU,PHO,game,False,20:00,.643,.600,.000,.200,5.1,15.7,11.1,10.6,0.0,2.6,8.4,25.7,126,105,6.2
Negele Knight,knighne01,199102160HOU,PHO,game,False,16:00,.698,.643,.143,.286,0.0,9.8,5.6,24.0,3.3,0.0,20.2,26.7,117,105,6.3
Kurt Rambis,rambiku01,199102160HOU,PHO,game,False,13:00,.000,.000,.000,.000,15.7,18.2,17.1,20.0,0.0,0.0,0.0,3.3,118,105,2.8
Ed Nealy,nealyed01,199102160HOU,PHO,game,False,7:00,.333,.333,.000,.000,29.2,22.5,25.4,22.7,0.0,0.0,0.0,18.5,110,101,4.7
Tim Perry,perryti01,199102160HOU,PHO,game,False,2:00,1.042,1.000,.000,1.000,51.1,0.0,22.2,0.0,0.0,0.0,0.0,31.2,219,121,41.2
Otis Thorpe,thorpot01,199102160HOU,HOU,game,True,44:00,.724,.750,.000,.375,14.3,27.9,20.2,8.4,2.4,0.0,17.7,19.4,126,92,10.4
Kenny Smith,smithke01,199102160HOU,HOU,game,True,38:00,.349,.250,.071,.286,4.1,2.7,3.5,28.7,2.7,0.0,11.3,17.6,108,102,0.4
Larry Smith,smithla01,199102160HOU,HOU,game,True,37:00,.545,.545,.000,.000,31.9,27.6,30.0,8.3,2.8,0.0,15.4,13.2,127,91,6.8
Vernon Maxwell,maxweve01,199102160HOU,HOU,game,True,36:00,.539,.464,.214,.286,0.0,0.0,0.0,21.5,1.4,0.0,30.8,23.8,91,106,-4.0
Buck Johnson,johnsbu01,199102160HOU,HOU,game,True,34:00,.395,.333,.000,.444,2.3,6.0,3.9,4.6,1.5,1.8,4.4,24.9,105,102,-1.1
Sleepy Floyd,floydsl01,199102160HOU,HOU,game,False,20:00,.368,.350,.300,.200,3.9,5.1,4.4,22.6,2.6,0.0,0.0,20.5,118,101,4.2
David Wood,woodda01,199102160HOU,HOU,game,False,12:00,.170,.000,.000,.400,19.7,8.5,14.8,10.3,0.0,5.0,0.0,18.5,89,102,-4.8
Adrian Caldwell,caldwad01,199102160HOU,HOU,game,False,11:00,.333,.333,.000,.000,0.0,27.9,12.1,0.0,0.0,0.0,25.0,13.7,61,97,-10.4
Matt Bullard,bullama01,199102160HOU,HOU,game,False,2:00,.000,.000,.000,.000,39.3,0.0,22.2,0.0,0.0,0.0,0.0,37.7,28,108,-40.5
Dave Feitl,feitlda01,199102160HOU,HOU,game,False,2:00,.000,.000,.000,.000,39.3,51.1,44.4,61.5,0.0,0.0,0.0,18.8,90,87,3.9
Dave Jamerson,jamerda01,199102160HOU,HOU,game,False,2:00,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7,0,109,-38.5
Kennard Winchester,winchke01,199102160HOU,HOU,game,False,2:00,.667,.667,.000,.000,39.3,0.0,22.2,0.0,0.0,30.0,0.0,56.5,165,88,68.6
J.R. Reid,reidjr01,199102160MIA,CHH,game,True,31:00,.400,.400,.000,.000,10.3,0.0,5.9,0.0,3.5,0.0,28.6,9.7,74,106,-6.3
Johnny Newman,newmajo01,199102160MIA,CHH,game,True,30:00,.418,.333,.133,.267,14.2,4.7,10.1,13.3,0.0,0.0,19.3,29.8,88,112,-7.0
Rex Chapman,chapmre01,199102160MIA,CHH,game,True,29:00,.543,.500,.167,.167,0.0,9.7,4.2,22.5,0.0,0.0,7.2,20.6,121,110,1.4
Eric Leckner,leckner01,199102160MIA,CHH,game,True,28:00,.200,.200,.000,.000,19.0,35.3,26.0,0.0,0.0,2.5,23.1,20.0,51,101,-16.0
Kendall Gill,gillke01,199102160MIA,CHH,game,True,25:00,.590,.500,.000,.375,12.8,11.3,12.2,31.6,0.0,5.6,17.7,19.5,120,107,9.6
Kenny Gattison,gattike01,199102160MIA,CHH,game,False,27:00,.354,.333,.111,.222,4.0,15.7,9.0,0.0,4.0,0.0,28.8,22.2,58,101,-12.8
Muggsy Bogues,boguemu01,199102160MIA,CHH,game,False,23:00,.200,.200,.000,.000,4.6,6.1,5.3,41.9,4.7,0.0,28.6,13.1,69,102,-4.2
Dell Curry,curryde01,199102160MIA,CHH,game,False,20:00,.542,.500,.077,.308,5.3,7.1,6.1,13.6,5.4,0.0,0.0,31.8,130,101,16.9
Kelly Tripucka,tripuke01,199102160MIA,CHH,game,False,18:00,.515,.333,.167,.667,5.9,15.7,10.1,10.0,0.0,0.0,11.4,21.0,116,109,0.8
Steve Scheffler,schefst01,199102160MIA,CHH,game,False,9:00,1.000,1.000,.000,.000,0.0,47.1,20.3,0.0,0.0,0.0,0.0,4.8,200,100,1.0
Sherman Douglas,douglsh01,199102160MIA,MIA,game,True,43:00,.533,.444,.000,.333,3.3,2.5,2.8,18.6,0.0,0.0,12.7,24.9,111,103,-2.2
Grant Long,longgr01,199102160MIA,MIA,game,True,43:00,.347,.167,.000,1.000,16.4,17.4,17.0,3.5,1.3,1.4,10.4,10.2,98,91,-2.4
Glen Rice,ricegl01,199102160MIA,MIA,game,True,41:00,.605,.538,.000,.615,0.0,10.4,5.9,14.2,1.3,0.0,19.5,22.7,107,96,0.4
Rony Seikaly,seikaro01,199102160MIA,MIA,game,True,40:00,.741,.700,.000,1.100,7.1,21.3,15.2,9.8,2.7,6.2,25.2,22.5,116,84,8.8
Billy Thompson,thompbi01,199102160MIA,MIA,game,True,8:00,.410,.250,.000,.500,17.6,26.7,22.8,0.0,0.0,7.8,0.0,27.7,110,86,3.3
Bimbo Coles,colesbi01,199102160MIA,MIA,game,False,30:00,.714,.714,.000,.000,0.0,14.2,8.1,32.0,7.2,0.0,30.0,15.1,109,81,9.2
Willie Burton,burtowi01,199102160MIA,MIA,game,False,14:00,.475,.400,.000,.600,20.2,0.0,8.7,0.0,0.0,4.5,0.0,20.5,120,103,0.9
Alec Kessler,kesslal01,199102160MIA,MIA,game,False,11:00,.333,.333,.000,.000,0.0,0.0,0.0,15.2,0.0,0.0,25.0,16.5,65,105,-12.0
Kevin Edwards,edwarke01,199102160MIA,MIA,game,False,9:00,.333,.333,.000,.000,15.7,0.0,6.8,0.0,0.0,0.0,57.1,35.3,35,105,-28.7
Alan Ogg,oggal01,199102160MIA,MIA,game,False,1:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,105,-2.0
Pooh Richardson,richapo01,199102160UTA,MIN,game,True,48:00,.396,.405,.095,.048,5.1,0.0,3.1,31.0,2.3,0.0,4.5,22.5,104,134,-3.0
Sam Mitchell,mitchsa01,199102160UTA,MIN,game,True,47:00,.509,.412,.000,.353,2.6,15.7,7.9,3.4,0.0,0.0,0.0,20.1,120,137,-6.1
Tyrone Corbin,corbity01,199102160UTA,MIN,game,True,40:00,.644,.625,.000,.375,6.2,13.8,9.2,4.8,1.4,0.0,9.7,24.8,125,135,0.2
Felton Spencer,spencfe01,199102160UTA,MIN,game,True,15:00,.952,1.000,.000,2.500,16.4,12.3,14.8,0.0,0.0,0.0,19.2,16.7,161,138,3.4
Doug West,westdo01,199102160UTA,MIN,game,True,14:00,1.042,1.000,.000,1.000,0.0,39.6,15.8,10.2,0.0,0.0,41.0,8.4,122,135,-2.7
Tony Campbell,campbto01,199102160UTA,MIN,game,False,31:00,.701,.538,.000,.846,11.9,23.8,16.7,11.8,0.0,2.4,10.1,30.8,142,134,8.8
Tod Murphy,murphto01,199102160UTA,MIN,game,False,30:00,.463,.167,.167,1.000,8.2,30.8,17.2,4.5,1.9,0.0,0.0,13.8,125,132,-3.3
Richard Coffey,cofferi01,199102160UTA,MIN,game,False,7:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,139,-10.7
Randy Breuer,breuera01,199102160UTA,MIN,game,False,4:00,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,18.5,0.0,12.0,200,121,16.9
Scott Brooks,brooksc01,199102160UTA,MIN,game,False,4:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,139,-10.8
John Stockton,stockjo01,199102160UTA,UTA,game,True,37:00,.783,.708,.250,.750,0.0,13.3,8.0,57.9,3.0,0.0,5.9,23.5,164,122,17.4
Karl Malone,malonka01,199102160UTA,UTA,game,True,36:00,.622,.579,.000,.421,5.1,17.1,12.3,31.8,0.0,1.8,11.8,36.3,120,125,3.0
Mark Eaton,eatonma01,199102160UTA,UTA,game,True,35:00,1.000,1.000,.000,.000,5.3,21.1,14.8,3.3,0.0,3.7,33.3,4.4,134,122,-1.6
Jeff Malone,malonje01,199102160UTA,UTA,game,True,35:00,.558,.538,.000,.077,0.0,3.5,2.1,0.0,0.0,0.0,6.9,21.1,102,131,-10.6
Blue Edwards,edwarbl01,199102160UTA,UTA,game,True,23:00,.600,.600,.200,.000,8.0,5.4,6.4,13.3,0.0,2.8,0.0,22.3,129,128,-1.0
Thurl Bailey,baileth01,199102160UTA,UTA,game,False,26:00,.717,.625,.000,.500,14.2,14.2,14.2,15.9,0.0,0.0,9.3,21.2,145,128,2.7
Mike Brown,brownmi01,199102160UTA,UTA,game,False,18:00,1.087,1.000,.000,4.000,10.3,27.4,20.5,0.0,3.1,0.0,0.0,7.8,231,117,6.6
Darrell Griffith,griffda01,199102160UTA,UTA,game,False,13:00,.510,.400,.400,.400,0.0,18.9,11.4,0.0,0.0,0.0,0.0,23.2,110,126,-10.6
Delaney Rudd,ruddde01,199102160UTA,UTA,game,False,11:00,1.025,1.000,.000,.500,0.0,11.2,6.7,37.1,0.0,0.0,29.1,16.0,150,129,3.4
Andy Toolson,toolsan01,199102160UTA,UTA,game,False,6:00,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0,132,-26.1
Derrick Coleman,colemde01,199102160CHI,NJN,game,True,41:00,.479,.500,.000,.250,9.2,10.9,10.0,8.5,2.3,2.7,14.5,20.4,90,99,1.0
Mookie Blaylock,blaylmo01,199102160CHI,NJN,game,True,38:00,.214,.214,.000,.000,2.5,17.6,9.4,19.0,2.5,0.0,26.3,20.1,49,98,-11.7
Chris Dudley,dudlech02,199102160CHI,NJN,game,True,35:00,.514,.429,.000,.571,18.8,12.8,16.0,16.7,4.0,0.0,0.0,10.1,138,96,7.8
Chris Morris,morrich01,199102160CHI,NJN,game,True,33:00,.458,.458,.417,.417,0.0,10.1,4.6,14.7,1.4,1.7,12.3,19.7,89,101,0.6
Reggie Theus,theusre01,199102160CHI,NJN,game,True,27:00,.403,.357,.214,.143,0.0,8.3,3.8,25.3,3.5,0.0,35.0,34.1,60,98,-12.3
Dražen Petrović,petrodr01,199102160CHI,NJN,game,False,25:00,.781,.750,.100,.200,3.8,8.9,6.1,8.1,1.9,0.0,21.6,22.3,115,102,5.9
Derrick Gervin,gervide01,199102160CHI,NJN,game,False,15:00,.375,.375,.000,.000,6.3,22.3,13.6,11.7,0.0,3.7,20.0,26.8,69,99,-6.7
Sam Bowie,bowiesa01,199102160CHI,NJN,game,False,12:00,1.000,1.000,.000,.000,7.8,46.5,25.5,36.4,0.0,9.3,50.0,6.7,122,86,9.5
Terry Mills,millste01,199102160CHI,NJN,game,False,7:00,.521,.500,.000,1.000,13.4,0.0,7.3,0.0,6.7,8.0,25.8,22.3,84,89,3.8
Tate George,georgta01,199102160CHI,NJN,game,False,6:00,.500,.500,.000,.000,0.0,0.0,0.0,55.2,7.9,0.0,0.0,13.4,132,93,15.3
Jack Haley,haleyja01,199102160CHI,NJN,game,False,1:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,109,-6.3
Michael Jordan,jordami01,199102160CHI,CHI,game,True,39:00,.468,.442,.038,.154,5.7,21.7,14.4,30.3,3.6,0.0,20.1,36.0,86,82,2.7
Scottie Pippen,pippesc01,199102160CHI,CHI,game,True,36:00,.643,.600,.000,.200,6.2,7.8,7.1,17.8,2.6,1.7,15.5,21.7,116,88,5.9
Horace Grant,grantho01,199102160CHI,CHI,game,True,31:00,.322,.300,.000,.200,10.8,12.1,11.5,16.6,3.0,0.0,0.0,14.2,98,87,0.3
Bill Cartwright,cartwbi01,199102160CHI,CHI,game,True,29:00,.552,.500,.000,1.500,11.5,16.2,14.1,4.5,1.6,0.0,0.0,13.9,129,88,2.4
John Paxson,paxsojo01,199102160CHI,CHI,game,True,24:00,.654,.667,.000,.333,0.0,3.9,2.1,29.4,9.8,0.0,30.4,16.6,98,76,9.3
B.J. Armstrong,armstbj01,199102160CHI,CHI,game,False,19:00,.125,.125,.000,.000,11.8,9.9,10.8,38.4,5.0,0.0,11.1,19.2,68,84,-1.9
Craig Hodges,hodgecr01,199102160CHI,CHI,game,False,17:00,.700,.700,.200,.000,0.0,0.0,0.0,25.4,2.8,0.0,0.0,23.8,142,92,13.2
Will Perdue,perduwi01,199102160CHI,CHI,game,False,16:00,1.000,1.000,.000,.000,14.0,52.9,35.1,0.0,0.0,0.0,66.7,7.6,69,77,-4.6
Stacey King,kingst01,199102160CHI,CHI,game,False,14:00,.000,.000,.000,.000,0.0,6.7,3.6,8.2,0.0,4.5,50.0,17.3,9,90,-22.2
Cliff Levingston,levincl01,199102160CHI,CHI,game,False,12:00,.512,.500,.250,.500,0.0,7.8,4.3,11.8,0.0,10.4,0.0,16.4,115,88,5.6
Scott Williams,willisc01,199102160CHI,CHI,game,False,3:00,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,200,95,3.0
Larry Nance,nancela01,199102170WSB,CLE,game,True,42:00,.585,.550,.050,.350,2.5,13.4,7.1,7.5,0.0,3.0,4.2,24.3,120,111,2.9
Brad Daugherty,daughbr01,199102170WSB,CLE,game,True,38:00,.536,.471,.000,.471,5.5,33.4,17.4,19.2,0.0,0.0,12.8,26.2,107,110,1.8
Craig Ehlo,ehlocr01,199102170WSB,CLE,game,True,38:00,.500,.500,.750,.000,0.0,14.9,6.3,16.1,1.3,0.0,11.1,10.0,108,111,-1.9
Darnell Valentine,valenda01,199102170WSB,CLE,game,True,24:00,.250,.250,.000,.000,4.3,5.9,5.0,15.4,2.0,0.0,20.0,17.7,61,111,-10.8
Chucky Brown,brownch01,199102170WSB,CLE,game,True,18:00,.714,.714,.000,.000,0.0,0.0,0.0,9.0,0.0,0.0,30.0,23.5,93,116,-4.2
Hot Rod Williams,williho01,199102170WSB,CLE,game,False,29:00,.667,.667,.000,.000,10.8,9.7,10.3,10.0,1.7,4.4,10.0,14.6,131,107,5.5
John Morton,mortojo01,199102170WSB,CLE,game,False,22:00,.611,.500,.000,.750,9.5,12.8,10.9,19.1,0.0,0.0,0.0,20.5,143,114,6.2
